model_path,HW,CIN,CIN,latency
add_prior_VOGNIC.pt,14,31,31,0.009129720000000001
add_prior_9NCI1P.pt,224,45,45,0.00445858
add_prior_0U8TT0.pt,7,1004,1004,0.005873739999999999
add_prior_VSF97T.pt,7,132,132,0.014653179999999995
add_prior_S9BW7L.pt,56,439,439,0.004461659999999999
add_prior_CVR8VV.pt,28,69,69,0.0043663600000000006
add_prior_7FIKV4.pt,14,107,107,0.008069620000000001
add_prior_7GYDC3.pt,28,199,199,0.004530999999999999
add_prior_TB157I.pt,7,510,510,0.013509940000000003
add_prior_TJAQ40.pt,14,239,239,0.00451194
add_prior_TVARKM.pt,56,33,33,0.004506939999999999
add_prior_RXXXN7.pt,112,178,178,0.00453328
add_prior_CY91TD.pt,14,123,123,0.015123240000000003
add_prior_AMJ1SM.pt,7,262,262,0.008370040000000002
add_prior_09TCKX.pt,14,154,154,0.009894459999999999
add_prior_YD3790.pt,14,116,116,0.01509598
add_prior_VFDA9W.pt,56,257,257,0.00449384
add_prior_A6FN1Z.pt,112,474,474,0.004441259999999999
add_prior_0LCON6.pt,14,36,36,0.011645580000000004
add_prior_88GJCR.pt,28,98,98,0.004454619999999999
add_prior_ALQYWC.pt,7,1084,1084,0.0046145000000000005
add_prior_FI8FZU.pt,14,209,209,0.004632700000000001
add_prior_JL5XZ6.pt,112,436,436,0.004474020000000001
add_prior_XZIE7X.pt,28,1679,1679,0.004478779999999999
add_prior_P0RHY7.pt,14,525,525,0.0044797199999999995
add_prior_QS42PL.pt,28,501,501,0.004517459999999998
add_prior_P8RTNJ.pt,56,139,139,0.004402059999999999
add_prior_MR9TVX.pt,56,838,838,0.004488920000000001
add_prior_52MYKT.pt,3,259,259,0.018368079999999995
add_prior_HC5SJS.pt,14,441,441,0.004535019999999998
add_prior_4BILHL.pt,14,410,410,0.005906720000000001
add_prior_YPTFQF.pt,28,963,963,0.004435000000000001
add_prior_8LXVMM.pt,7,206,206,0.00878946
add_prior_YA04LG.pt,28,202,202,0.00451782
add_prior_UVA6WM.pt,28,62,62,0.012729639999999997
add_prior_WUBQCP.pt,56,125,125,0.00437256
add_prior_BMNZMC.pt,112,172,172,0.004508900000000001
add_prior_OO4BZN.pt,56,203,203,0.004449520000000001
add_prior_WIURWW.pt,28,415,415,0.00445936
add_prior_HT3YPG.pt,112,136,136,0.00462128
add_prior_JAMWDW.pt,56,64,64,0.00464084
add_prior_25L839.pt,56,18,18,0.0045470599999999995
add_prior_ZR2YHP.pt,56,42,42,0.004577740000000001
add_prior_BPCYJR.pt,28,141,141,0.0045454399999999996
add_prior_4P3KXI.pt,112,188,188,0.00457032
add_prior_OK34VL.pt,56,506,506,0.00449218
add_prior_LZ2MAX.pt,56,519,519,0.004481480000000001
add_prior_2KZQKU.pt,224,29,29,0.00449816
add_prior_368HZG.pt,112,57,57,0.00465296
add_prior_TM6KW7.pt,28,61,61,0.00704098
add_prior_55S00O.pt,56,48,48,0.004551139999999999
add_prior_SLYWT1.pt,14,249,249,0.004435920000000001
add_prior_MAMYRE.pt,7,179,179,0.012207120000000005
add_prior_6PPJT1.pt,56,140,140,0.00441872
add_prior_449D3Q.pt,224,978,978,0.00444788
add_prior_QJLAJR.pt,14,244,244,0.00808926
add_prior_RA9Q09.pt,7,111,111,0.024451579999999994
add_prior_T2RGMM.pt,14,510,510,0.0044717
add_prior_VD5HTB.pt,56,489,489,0.004443720000000001
add_prior_DLAKB6.pt,7,131,131,0.006333359999999999
add_prior_CUDJVL.pt,14,494,494,0.00449478
add_prior_P8AYTB.pt,14,997,997,0.004620759999999999
add_prior_XSVIOC.pt,224,999,999,0.004485319999999998
add_prior_JDKQCR.pt,112,219,219,0.004331119999999999
add_prior_685KY1.pt,14,127,127,0.01261822
add_prior_ZJJJ9H.pt,56,417,417,0.0044899399999999996
add_prior_ZW98TK.pt,14,525,525,0.00442342
add_prior_IGAA3D.pt,112,522,522,0.004466900000000001
add_prior_6VVK2B.pt,28,186,186,0.00457464
add_prior_NBHVW1.pt,56,44,44,0.00452714
add_prior_18WT5A.pt,14,484,484,0.004459759999999998
add_prior_1N3YPU.pt,14,116,116,0.009434399999999999
add_prior_AE4TBT.pt,14,962,962,0.004532400000000001
add_prior_CW29GV.pt,14,2144,2144,0.00448604
add_prior_WHQRPA.pt,112,215,215,0.00445528
add_prior_ZSX7AG.pt,14,148,148,0.013943599999999993
add_prior_JN5Y6Z.pt,14,48,48,0.014763539999999997
add_prior_MVM7FF.pt,14,85,85,0.008014039999999998
add_prior_0LLHWO.pt,28,150,150,0.004476380000000001
add_prior_C79V2Q.pt,56,125,125,0.00446196
add_prior_H3AITT.pt,112,504,504,0.0044590800000000015
add_prior_G8I6RZ.pt,112,391,391,0.00440686
add_prior_CB0D2R.pt,28,245,245,0.0045660399999999995
add_prior_K0WM1G.pt,28,1058,1058,0.004554959999999999
add_prior_9CDSAG.pt,28,69,69,0.00448016
add_prior_SJJ2KI.pt,14,4,4,0.02014932
add_prior_4SM5J3.pt,7,938,938,0.01067266
add_prior_7Q5V67.pt,14,249,249,0.007452339999999999
add_prior_SRALX5.pt,14,524,524,0.00461376
add_prior_TFP9O5.pt,7,516,516,0.02240741999999999
add_prior_4LLN4Q.pt,14,523,523,0.004441
add_prior_E5TQ84.pt,112,119,119,0.0044696399999999996
add_prior_U427WW.pt,14,9,9,0.01798706
add_prior_DO5TIR.pt,14,226,226,0.005991559999999999
add_prior_8AMQ3G.pt,28,537,537,0.00450438
add_prior_YUICQN.pt,14,14,14,0.014871299999999999
add_prior_R8L8RH.pt,56,116,116,0.0044170999999999985
add_prior_UL6D4W.pt,7,506,506,0.01465454
add_prior_S79J5K.pt,28,95,95,0.00449276
add_prior_WQHGYF.pt,28,180,180,0.004552960000000001
add_prior_Q7U08H.pt,28,243,243,0.004509580000000002
add_prior_SDFEUU.pt,56,765,765,0.0044456999999999995
add_prior_9O1FHH.pt,28,86,86,0.0045517
add_prior_LO0UA7.pt,56,189,189,0.004522559999999999
add_prior_HMDILS.pt,7,401,401,0.015644579999999998
add_prior_HEJGIM.pt,7,17,17,0.01913964
add_prior_CTRVRA.pt,14,10,10,0.024890499999999996
add_prior_TDBNP0.pt,56,41,41,0.0044874599999999995
add_prior_2X2DUW.pt,7,790,790,0.011138860000000004
add_prior_3JIENT.pt,56,541,541,0.004467800000000001
add_prior_KKO7IN.pt,56,254,254,0.004584800000000001
add_prior_7MECPG.pt,7,861,861,0.004479599999999999
add_prior_PYW4RL.pt,7,406,406,0.013064079999999999
add_prior_6KATDP.pt,28,6,6,0.01864398
add_prior_EG63XG.pt,14,9,9,0.018904120000000003
add_prior_CA6K45.pt,28,250,250,0.004536060000000001
add_prior_LNFQN5.pt,14,151,151,0.01503376
add_prior_YMZHXV.pt,7,400,400,0.009839519999999997
add_prior_X2PK00.pt,14,492,492,0.00449932
add_prior_DDR4Z8.pt,14,407,407,0.006987980000000001
add_prior_SLYF0A.pt,56,249,249,0.004527420000000001
add_prior_B8QESB.pt,56,391,391,0.00454198
add_prior_D1XLC1.pt,14,167,167,0.00454812
add_prior_2NE3EP.pt,28,272,272,0.004609000000000001
add_prior_AMZM1S.pt,14,217,217,0.004457619999999999
add_prior_OFS0KK.pt,112,176,176,0.004437399999999999
add_prior_E4FGCH.pt,28,65,65,0.010744220000000002
add_prior_XOUWGX.pt,28,100,100,0.0045080599999999995
add_prior_Z81U4C.pt,112,189,189,0.004474280000000001
add_prior_OJFAUO.pt,112,495,495,0.004434560000000001
add_prior_VSPM7O.pt,14,481,481,0.00447428
add_prior_JWH5GD.pt,7,193,193,0.007566200000000002
add_prior_0M8A46.pt,56,503,503,0.00453028
add_prior_IL9OML.pt,14,149,149,0.021205140000000004
add_prior_8FLXN7.pt,56,113,113,0.00453598
add_prior_OABTUB.pt,28,236,236,0.004565499999999999
add_prior_N6BOHY.pt,28,346,346,0.004465339999999999
add_prior_IDHORN.pt,14,688,688,0.004590960000000001
add_prior_155T69.pt,14,76,76,0.015499599999999997
add_prior_DPFPO7.pt,7,1179,1179,0.006183619999999998
add_prior_OZ6U4F.pt,112,118,118,0.00454546
add_prior_DYOULU.pt,28,107,107,0.0044337
add_prior_6UAUE1.pt,56,232,232,0.004486359999999998
add_prior_MDFSUY.pt,14,144,144,0.017668240000000005
add_prior_NB929E.pt,56,499,499,0.00443814
add_prior_OWI1HJ.pt,7,247,247,0.006186280000000001
add_prior_U5LGUC.pt,7,42,42,0.018019619999999997
add_prior_TCJBP0.pt,56,14,14,0.00665472
add_prior_S7E7ZL.pt,7,191,191,0.01762042
add_prior_UO6N48.pt,14,3,3,0.019102280000000003
add_prior_6UHI32.pt,28,221,221,0.004540279999999999
add_prior_EFTEQ4.pt,28,114,114,0.00445416
add_prior_MND4I5.pt,14,160,160,0.006554500000000001
add_prior_EZ61UZ.pt,112,128,128,0.004470859999999999
add_prior_UNIICT.pt,56,128,128,0.004395420000000001
add_prior_6AVKTE.pt,3,259,259,0.007529359999999997
add_prior_XJZX4P.pt,28,26,26,0.018619220000000013
add_prior_LD1DHP.pt,28,95,95,0.00443956
add_prior_CPY64Z.pt,112,233,233,0.0045242
add_prior_ABERXH.pt,14,220,220,0.0044775
add_prior_PQHYUB.pt,28,107,107,0.00445756
add_prior_45VY18.pt,28,157,157,0.00450922
add_prior_CL2J1P.pt,56,203,203,0.004616940000000001
add_prior_HGHEX6.pt,28,101,101,0.0044583
add_prior_W8QEV4.pt,14,149,149,0.00450422
add_prior_BDZCEU.pt,28,136,136,0.0044323999999999995
add_prior_8Y3MZT.pt,56,91,91,0.004413800000000002
add_prior_F72ELO.pt,14,152,152,0.014310499999999999
add_prior_9NTZ9N.pt,14,217,217,0.009506700000000002
add_prior_FOTRRC.pt,112,1146,1146,0.0044661200000000005
add_prior_FBAU3W.pt,28,2014,2014,0.00443692
add_prior_AKN0HK.pt,28,117,117,0.00445564
add_prior_7AC5RM.pt,14,459,459,0.004490440000000001
add_prior_PNMQ02.pt,14,254,254,0.004460839999999999
add_prior_2Q46I4.pt,7,268,268,0.013341440000000006
add_prior_YLT5VL.pt,56,1013,1013,0.00444814
add_prior_YJEC12.pt,112,28,28,0.00439346
add_prior_I21DUP.pt,14,385,385,0.004609299999999999
add_prior_JXCZ40.pt,14,175,175,0.004460820000000001
add_prior_UZYY5U.pt,7,470,470,0.010266599999999999
add_prior_7LSETV.pt,14,101,101,0.010441759999999998
add_prior_N6C3MC.pt,28,511,511,0.00447964
add_prior_F1HX41.pt,14,51,51,0.00602948
add_prior_ZCHIHH.pt,56,514,514,0.004495640000000001
add_prior_XKEI1Z.pt,14,389,389,0.0044782599999999995
add_prior_QHBE5R.pt,7,577,577,0.004440200000000001
add_prior_NZJSMG.pt,14,146,146,0.00988186
add_prior_7Y49K3.pt,28,156,156,0.004503039999999999
add_prior_116STR.pt,14,261,261,0.0044408
add_prior_MA864G.pt,28,126,126,0.00450874
add_prior_21PS6V.pt,14,392,392,0.004418040000000001
add_prior_NW3MQW.pt,7,84,84,0.02332306
add_prior_OU6WUF.pt,112,232,232,0.00446492
add_prior_DS7T1H.pt,56,828,828,0.004386879999999999
add_prior_HKW8PM.pt,14,1200,1200,0.004500659999999998
add_prior_ZMSRKK.pt,28,1002,1002,0.00452662
add_prior_H7HG9P.pt,28,137,137,0.004430719999999999
add_prior_OKEELU.pt,112,152,152,0.00441796
add_prior_PQG6RR.pt,7,780,780,0.00446738
add_prior_0ZGO02.pt,14,188,188,0.006254539999999999
add_prior_R87BH1.pt,28,176,176,0.00453666
add_prior_ADZS2G.pt,112,540,540,0.0044651000000000005
add_prior_YYCQ13.pt,56,805,805,0.0044962399999999994
add_prior_EW5CDM.pt,3,951,951,0.0139193
add_prior_30MYXT.pt,28,52,52,0.0045424800000000015
add_prior_4GLCSC.pt,7,203,203,0.017241979999999997
add_prior_4YL4O3.pt,56,210,210,0.00448788
add_prior_C75Z7M.pt,14,155,155,0.004471759999999999
add_prior_Z6SGFY.pt,7,66,66,0.013624639999999999
add_prior_12XJ74.pt,28,958,958,0.004460020000000001
add_prior_UZ8IES.pt,14,11,11,0.01677986
add_prior_2TDUD5.pt,28,673,673,0.0044646799999999995
add_prior_BXJWZ7.pt,14,118,118,0.018311019999999997
add_prior_EQ9QHZ.pt,7,58,58,0.017465820000000003
add_prior_2V0WJ4.pt,28,196,196,0.00449292
add_prior_RJFRRG.pt,14,37,37,0.009261139999999996
add_prior_NR5IRM.pt,7,931,931,0.014404199999999999
add_prior_DBC60A.pt,224,126,126,0.004476280000000002
add_prior_D92E9N.pt,28,115,115,0.004470079999999999
add_prior_C38Y28.pt,14,239,239,0.012102939999999998
add_prior_OHMFD3.pt,56,52,52,0.0045974599999999985
add_prior_2PQW0T.pt,112,133,133,0.004424179999999999
add_prior_KTTGE0.pt,7,29,29,0.028518619999999998
add_prior_AEANVG.pt,112,77,77,0.004474480000000001
add_prior_YKS6A6.pt,14,208,208,0.01742938
add_prior_MG7T1D.pt,56,87,87,0.0044845200000000005
add_prior_8H39A9.pt,28,801,801,0.0044950400000000005
add_prior_CPZ3N7.pt,112,87,87,0.00450634
add_prior_CF4B0U.pt,28,125,125,0.0044807399999999995
add_prior_BU8BHV.pt,14,181,181,0.018597620000000002
add_prior_YLD4YJ.pt,14,154,154,0.0088258
add_prior_Q534WY.pt,28,1049,1049,0.00451508
add_prior_4YC25A.pt,14,981,981,0.00448848
add_prior_RKLLTB.pt,14,239,239,0.004357059999999999
add_prior_UGMY61.pt,28,279,279,0.004501680000000001
add_prior_K7Z9OY.pt,56,225,225,0.0044645200000000005
add_prior_F8LDBQ.pt,28,237,237,0.004587600000000001
add_prior_08R2RP.pt,112,857,857,0.004471779999999999
add_prior_FOSWPU.pt,1,562,562,0.022777420000000003
add_prior_SBB369.pt,7,153,153,0.018868839999999994
add_prior_WSU2T1.pt,14,660,660,0.004469000000000001
add_prior_DP7CBB.pt,112,68,68,0.004484200000000001
add_prior_VL19UR.pt,112,257,257,0.00450938
add_prior_QT4DFI.pt,56,235,235,0.004561819999999999
add_prior_QQVRZW.pt,28,39,39,0.011902340000000003
add_prior_Z8UL1W.pt,14,143,143,0.006257059999999998
add_prior_NY11C4.pt,56,120,120,0.004446299999999999
add_prior_4HEZ47.pt,112,231,231,0.0044637
add_prior_NEKJR7.pt,56,62,62,0.00456752
add_prior_I0RDBN.pt,28,268,268,0.00452266
add_prior_WCYZ19.pt,14,770,770,0.004559060000000001
add_prior_9Y2M5F.pt,14,30,30,0.02040176
add_prior_BMYIK2.pt,112,503,503,0.00462734
add_prior_8UYEKK.pt,112,212,212,0.004498699999999999
add_prior_OZCFGW.pt,56,969,969,0.004490739999999998
add_prior_9IKFXL.pt,28,238,238,0.00455454
add_prior_OCMXRC.pt,112,205,205,0.00431924
add_prior_CKA6YH.pt,56,261,261,0.00450414
add_prior_YQ1I4B.pt,7,78,78,0.027919659999999995
add_prior_V9WIOL.pt,28,257,257,0.0045563
add_prior_X6WPGM.pt,112,2120,2120,0.00448492
add_prior_2E8XH4.pt,7,981,981,0.00448836
add_prior_BI5Z2K.pt,28,408,408,0.004439399999999999
add_prior_1LGD66.pt,14,29,29,0.019336380000000007
add_prior_7U2TAE.pt,14,221,221,0.00446796
add_prior_43RKIE.pt,14,235,235,0.004451500000000001
add_prior_FAR7ZP.pt,112,133,133,0.00441782
add_prior_1LKZZI.pt,7,1753,1753,0.0044927399999999985
add_prior_1X9SEW.pt,14,165,165,0.010749999999999992
add_prior_MPP6U5.pt,28,184,184,0.004587600000000001
add_prior_K6DISB.pt,14,160,160,0.005576499999999999
add_prior_MV6T80.pt,14,513,513,0.0045077200000000015
add_prior_RS09MM.pt,7,977,977,0.006867400000000001
add_prior_1ERA46.pt,28,124,124,0.00456516
add_prior_KYHL83.pt,14,126,126,0.022374
add_prior_BMAKIP.pt,14,582,582,0.004451399999999999
add_prior_SPHNR0.pt,28,236,236,0.0045527799999999985
add_prior_OW3C4N.pt,28,5,5,0.023307220000000003
add_prior_FIM034.pt,7,51,51,0.014908500000000007
add_prior_5B01LQ.pt,28,1928,1928,0.004500479999999998
add_prior_GW8NGM.pt,14,9,9,0.023316840000000005
add_prior_S6GVXN.pt,14,24,24,0.020225519999999997
add_prior_AQHJE2.pt,14,1149,1149,0.004462540000000002
add_prior_VZSB0L.pt,14,191,191,0.010276060000000005
add_prior_T6KV64.pt,7,104,104,0.011788980000000006
add_prior_4E57WI.pt,14,1789,1789,0.00442
add_prior_KN3O5H.pt,7,11,11,0.0141811
add_prior_BCJRQK.pt,7,188,188,0.018286459999999994
add_prior_3K8RE5.pt,28,54,54,0.008229899999999998
add_prior_VPV8PK.pt,7,170,170,0.01445522
add_prior_KV7Z25.pt,14,203,203,0.00443928
add_prior_WG6T10.pt,14,123,123,0.01850406
add_prior_ANZ3OP.pt,56,174,174,0.004553780000000001
add_prior_HJROQ6.pt,28,128,128,0.00443672
add_prior_AEC5IV.pt,7,654,654,0.020348519999999995
add_prior_Z5NGTB.pt,1,210,210,0.028793079999999992
add_prior_8N9JJP.pt,14,114,114,0.015494039999999995
add_prior_PPLF7K.pt,14,222,222,0.009693859999999995
add_prior_VUTGIJ.pt,14,229,229,0.00447816
add_prior_E1ONLD.pt,1,1026,1026,0.014607640000000007
add_prior_93CF41.pt,224,208,208,0.00437234
add_prior_JTR6O5.pt,112,1138,1138,0.004466920000000001
add_prior_UB0S4P.pt,56,82,82,0.005197599999999999
add_prior_8WNKEE.pt,56,41,41,0.00444678
add_prior_6CWAKQ.pt,28,5,5,0.018952840000000002
add_prior_MWE7S3.pt,28,983,983,0.00450708
add_prior_3STNZ6.pt,14,220,220,0.005981799999999996
add_prior_FR17R1.pt,1,180,180,0.017392620000000004
add_prior_Q3E379.pt,14,489,489,0.004450739999999998
add_prior_OS5QZV.pt,14,117,117,0.010231739999999998
add_prior_8SV1JD.pt,56,172,172,0.004503179999999999
add_prior_FHX7G5.pt,28,848,848,0.00455914
add_prior_D3MOVD.pt,7,35,35,0.016841580000000005
add_prior_8MSZOW.pt,14,14,14,0.01762072
add_prior_SZPEGQ.pt,28,269,269,0.004440599999999999
add_prior_QWZ38U.pt,28,167,167,0.004469360000000001
add_prior_37RC50.pt,7,977,977,0.004456120000000001
add_prior_GASPB1.pt,7,896,896,0.004547360000000001
add_prior_QVE38E.pt,28,134,134,0.004460199999999999
add_prior_6U9PDS.pt,112,48,48,0.004505019999999999
add_prior_QYUVL7.pt,14,237,237,0.01045818
add_prior_U16DEU.pt,14,261,261,0.004464039999999999
add_prior_XHQY9R.pt,7,453,453,0.010152080000000006
add_prior_1JW3UU.pt,56,109,109,0.004448820000000002
add_prior_GKIERG.pt,14,178,178,0.0045924
add_prior_WOWWLS.pt,14,451,451,0.00449936
add_prior_Q8QWKG.pt,56,529,529,0.0045363999999999995
add_prior_A80Y2F.pt,56,124,124,0.004485260000000001
add_prior_LEHWPA.pt,14,203,203,0.004450020000000001
add_prior_DP3YXD.pt,14,256,256,0.00469382
add_prior_4VJSSN.pt,56,245,245,0.004560599999999999
add_prior_NH1AKI.pt,14,272,272,0.004425580000000001
add_prior_9B0T1N.pt,112,537,537,0.004447520000000002
add_prior_I81NG3.pt,112,524,524,0.004506439999999999
add_prior_2H800M.pt,56,193,193,0.00445816
add_prior_0MECSU.pt,14,6,6,0.006327119999999999
add_prior_X9O7D6.pt,112,1139,1139,0.004469940000000001
add_prior_WR38U5.pt,14,28,28,0.011658599999999996
add_prior_6LWTB5.pt,56,175,175,0.0045228
add_prior_W5Z7QP.pt,28,500,500,0.004371539999999998
add_prior_2ABTRD.pt,56,237,237,0.004507899999999999
add_prior_LU9Q87.pt,7,108,108,0.02441060000000001
add_prior_NR2JKK.pt,14,216,216,0.010810180000000008
add_prior_KHTLGM.pt,1,155,155,0.01700596
add_prior_C8DP7X.pt,28,156,156,0.004470439999999999
add_prior_DRN1DE.pt,56,492,492,0.004451920000000001
add_prior_RZU2NN.pt,14,659,659,0.004490340000000001
add_prior_QRBLTP.pt,56,593,593,0.00442538
add_prior_UTB977.pt,112,1260,1260,0.004551060000000001
add_prior_36790M.pt,56,204,204,0.004554460000000002
add_prior_2P25IK.pt,7,54,54,0.02152232
add_prior_DLS1OQ.pt,112,116,116,0.00441656
add_prior_7OTU94.pt,224,534,534,0.004460380000000002
add_prior_5Z1QFQ.pt,14,147,147,0.005846980000000002
add_prior_EU6C64.pt,7,393,393,0.008830900000000003
add_prior_2ATXTV.pt,28,165,165,0.004630339999999999
add_prior_4JSZIU.pt,7,212,212,0.011701860000000001
add_prior_XMLMSH.pt,14,254,254,0.005248320000000001
add_prior_DJTS0H.pt,28,796,796,0.004570200000000001
add_prior_2V4H1W.pt,14,941,941,0.004603479999999999
add_prior_PB3FF6.pt,14,183,183,0.008813480000000002
add_prior_KJ150V.pt,56,266,266,0.004446919999999999
add_prior_UMGR3D.pt,14,168,168,0.0201777
add_prior_V57VTF.pt,28,66,66,0.005196880000000003
add_prior_5W4JJG.pt,56,107,107,0.00447474
add_prior_J6NKV7.pt,28,192,192,0.004479659999999999
add_prior_STQQE7.pt,56,530,530,0.004413320000000001
add_prior_6WKWLZ.pt,7,469,469,0.0121832
add_prior_FXGBSD.pt,7,206,206,0.0140889
add_prior_THO4LU.pt,56,201,201,0.00455602
add_prior_KIZ1GB.pt,28,27,27,0.004964460000000001
add_prior_FN48L4.pt,28,157,157,0.0045959
add_prior_PNJLIE.pt,112,490,490,0.00448352
add_prior_U06Z78.pt,7,225,225,0.00660952
add_prior_ULQMHG.pt,7,1019,1019,0.004476479999999999
add_prior_SL93DA.pt,56,233,233,0.00451236
add_prior_87MMYY.pt,56,318,318,0.00448714
add_prior_GUCF28.pt,56,2029,2029,0.00449312
add_prior_XA6LRY.pt,7,1003,1003,0.00667758
add_prior_4RAJG0.pt,28,518,518,0.004410980000000001
add_prior_YY6D9F.pt,112,258,258,0.004529240000000001
add_prior_J2W08O.pt,7,7,7,0.028303380000000006
add_prior_TESG7W.pt,28,137,137,0.004457219999999999
add_prior_CSQHE8.pt,112,43,43,0.004497119999999999
add_prior_LF509T.pt,7,490,490,0.018190979999999995
add_prior_JB7ZOK.pt,28,25,25,0.008683640000000001
add_prior_14FU0E.pt,28,224,224,0.004634880000000001
add_prior_KN7OP9.pt,224,255,255,0.00445584
add_prior_PTBI2E.pt,28,33,33,0.004496120000000001
add_prior_PZBG6Y.pt,56,607,607,0.0044414599999999995
add_prior_459KWV.pt,28,1172,1172,0.004445779999999999
add_prior_Y2J530.pt,56,49,49,0.004529339999999999
add_prior_X1I81P.pt,56,157,157,0.0044106000000000015
add_prior_4ETXQU.pt,112,503,503,0.00462276
add_prior_DHEWEK.pt,28,1071,1071,0.004531200000000001
add_prior_E3CG6P.pt,112,139,139,0.004471439999999998
add_prior_0T0FI7.pt,56,53,53,0.0045725600000000016
add_prior_2UIW2N.pt,7,322,322,0.022246919999999993
add_prior_R2P56O.pt,28,266,266,0.00443402
add_prior_EMGSAL.pt,28,522,522,0.004420559999999999
add_prior_1B8DHG.pt,28,115,115,0.0044347
add_prior_W987F2.pt,56,452,452,0.004479340000000002
add_prior_1CI0FL.pt,224,271,271,0.0043831600000000005
add_prior_C3KOTY.pt,14,257,257,0.00443988
add_prior_VNJAYW.pt,112,171,171,0.00442202
add_prior_84BOJH.pt,7,155,155,0.013219240000000005
add_prior_Z75YN9.pt,7,500,500,0.014793179999999996
add_prior_WQXO6Z.pt,14,76,76,0.011632420000000003
add_prior_RPZTVE.pt,14,118,118,0.022807519999999998
add_prior_H7BM6M.pt,14,212,212,0.00447128
add_prior_5XJCAN.pt,1,152,152,0.02145715999999999
add_prior_7OK9KD.pt,14,434,434,0.004422640000000002
add_prior_H3BNDN.pt,56,162,162,0.00455832
add_prior_MGOQ5L.pt,28,57,57,0.010516639999999997
add_prior_6V7BYL.pt,7,239,239,0.01689326
add_prior_5SR73T.pt,14,970,970,0.004502320000000001
add_prior_DNNK7F.pt,112,103,103,0.00445662
add_prior_ZME543.pt,112,96,96,0.004471080000000001
add_prior_QFQIGZ.pt,112,170,170,0.0044814
add_prior_7Q56UI.pt,28,934,934,0.0048187
add_prior_HNC5OO.pt,7,62,62,0.012510539999999999
add_prior_FOXUB1.pt,7,66,66,0.022477660000000007
add_prior_68D75U.pt,7,173,173,0.017524320000000003
add_prior_1WACW8.pt,56,77,77,0.0045819599999999995
add_prior_YUFT6L.pt,28,980,980,0.004545979999999999
add_prior_PQ8N8I.pt,14,202,202,0.007443840000000002
add_prior_K5GS5X.pt,56,264,264,0.004499939999999999
add_prior_IV9JGT.pt,14,157,157,0.0051192999999999985
add_prior_04ZMEL.pt,28,491,491,0.00451466
add_prior_B7Y1M3.pt,14,206,206,0.009990599999999999
add_prior_KVBLFY.pt,7,111,111,0.018139680000000002
add_prior_8RRLKM.pt,56,264,264,0.00445366
add_prior_AS24H0.pt,28,513,513,0.004433439999999999
add_prior_GSYS19.pt,7,196,196,0.011042579999999995
add_prior_D37AS3.pt,14,52,52,0.008605619999999998
add_prior_R3NK94.pt,7,34,34,0.01537326
add_prior_AQQE58.pt,14,515,515,0.004500760000000001
add_prior_GN6GP6.pt,28,196,196,0.00461846
add_prior_A0AXNS.pt,56,167,167,0.004490460000000001
add_prior_P9T33K.pt,14,502,502,0.004541039999999999
add_prior_97USJY.pt,56,538,538,0.0044305
add_prior_QDXCJ2.pt,28,1261,1261,0.0044440600000000005
add_prior_X0X25T.pt,112,33,33,0.00443452
add_prior_DEN42Q.pt,14,1936,1936,0.004414820000000001
add_prior_MJDQB1.pt,28,492,492,0.0044299199999999995
add_prior_P1SEZQ.pt,14,144,144,0.005497840000000001
add_prior_Y6EV5U.pt,112,1049,1049,0.004495740000000001
add_prior_85L2AM.pt,28,7,7,0.021148879999999995
add_prior_981ITN.pt,28,170,170,0.00453882
add_prior_HOYT70.pt,14,66,66,0.004739360000000001
add_prior_2JKFEC.pt,14,100,100,0.0139036
add_prior_QF960N.pt,7,1143,1143,0.00450244
add_prior_UQHDIR.pt,7,54,54,0.016874979999999998
add_prior_KQRXR2.pt,7,144,144,0.01877606
add_prior_QFBKR8.pt,14,41,41,0.020397540000000002
add_prior_GWVWG3.pt,7,235,235,0.01812432
add_prior_O3KM63.pt,112,14,14,0.00446768
add_prior_AIHM1Z.pt,28,518,518,0.00437918
add_prior_8IPD5J.pt,14,55,55,0.013140100000000002
add_prior_44C5S7.pt,28,1002,1002,0.00446144
add_prior_6UFI00.pt,28,382,382,0.00440248
add_prior_5XN4FV.pt,28,693,693,0.00446868
add_prior_U8Y6OW.pt,7,29,29,0.026449739999999996
add_prior_CEAQPD.pt,56,1025,1025,0.0045201799999999995
add_prior_Q6C2VZ.pt,56,127,127,0.00437914
add_prior_MF16WF.pt,14,267,267,0.004464159999999998
add_prior_PITFXL.pt,224,28,28,0.0044472999999999995
add_prior_I9X919.pt,28,183,183,0.0045368000000000006
add_prior_XV9QKR.pt,112,950,950,0.004541979999999999
add_prior_WZ4TMM.pt,14,177,177,0.0045655
add_prior_RJT8LX.pt,28,108,108,0.004480580000000001
add_prior_HBYLV4.pt,224,186,186,0.00440564
add_prior_DZH6AB.pt,14,497,497,0.004528119999999999
add_prior_4F64EI.pt,112,110,110,0.00448962
add_prior_YREMDO.pt,56,18,18,0.006708500000000003
add_prior_O5FBLJ.pt,28,95,95,0.004509960000000002
add_prior_4OJ1T9.pt,14,171,171,0.006261699999999998
add_prior_GOAN78.pt,14,205,205,0.00989478
add_prior_6J0VS1.pt,28,259,259,0.004502880000000001
add_prior_R15WPG.pt,28,184,184,0.004512240000000001
add_prior_5083YS.pt,56,227,227,0.004603039999999999
add_prior_HTLYLT.pt,14,96,96,0.010237060000000003
add_prior_BC6WNF.pt,14,59,59,0.02751083999999999
