model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
maxpool_prior_CDJ552.pt,14,66,66,2,2,0.004710580000000001
maxpool_prior_V3CBD7.pt,112,74,74,3,2,0.00473656
maxpool_prior_U3RIEO.pt,28,498,498,3,2,0.0047247200000000026
maxpool_prior_PDCKDX.pt,14,73,73,2,2,0.00486722
maxpool_prior_XVMVYT.pt,14,244,244,2,2,0.0049058
maxpool_prior_9N00P2.pt,56,492,492,2,1,0.0048692200000000005
maxpool_prior_MXT8NJ.pt,14,503,503,2,2,0.004792199999999999
maxpool_prior_L5O7KG.pt,14,59,59,2,2,0.004840199999999999
maxpool_prior_29C596.pt,14,490,490,2,2,0.0047677200000000005
maxpool_prior_SV495S.pt,14,512,512,3,2,0.00478896
maxpool_prior_ZSSQWD.pt,28,245,245,2,2,0.00468604
maxpool_prior_CV7R4E.pt,28,365,365,2,2,0.004704660000000001
maxpool_prior_TDTQQB.pt,56,139,139,2,2,0.0047225800000000005
maxpool_prior_8B2ETS.pt,14,61,61,2,2,0.004742680000000001
maxpool_prior_LBHPR9.pt,14,189,189,3,1,0.0047399400000000015
maxpool_prior_QFOIZN.pt,112,493,493,2,2,0.00465534
maxpool_prior_8K587M.pt,14,188,188,2,2,0.004728960000000001
maxpool_prior_MFT3DM.pt,14,35,35,2,1,0.004753879999999999
maxpool_prior_T1TCQR.pt,14,249,249,3,2,0.0047723800000000005
maxpool_prior_U9XZUZ.pt,28,492,492,2,2,0.0047627799999999994
maxpool_prior_3IE023.pt,56,136,136,2,2,0.00480536
maxpool_prior_7V8GJ4.pt,14,233,233,3,1,0.00473956
maxpool_prior_1EK0ZQ.pt,56,500,500,2,2,0.00474366
maxpool_prior_KUSGUJ.pt,14,146,146,2,2,0.00476702
maxpool_prior_R3CM40.pt,14,194,194,3,2,0.00477756
maxpool_prior_F47PWO.pt,56,238,238,3,2,0.00471566
maxpool_prior_26VWK0.pt,112,249,249,3,2,0.0047298999999999996
maxpool_prior_NLWUCQ.pt,112,503,503,3,2,0.0047678
maxpool_prior_FI4ZLS.pt,14,841,841,3,1,0.004740699999999999
maxpool_prior_EO0CNL.pt,28,141,141,3,2,0.005508280000000001
maxpool_prior_YRLXMZ.pt,14,508,508,3,2,0.0047153
maxpool_prior_JAKST8.pt,14,143,143,2,2,0.0047148400000000005
maxpool_prior_TLI96M.pt,14,255,255,2,2,0.004814659999999998
maxpool_prior_KW6NYA.pt,28,73,73,2,2,0.004727420000000001
maxpool_prior_XPI16I.pt,28,470,470,3,1,0.0047388199999999995
maxpool_prior_DIFPOP.pt,28,385,385,3,2,0.004756219999999999
maxpool_prior_Z5E01U.pt,14,1055,1055,3,2,0.004750499999999999
maxpool_prior_E3KENJ.pt,112,204,204,3,2,0.00475044
maxpool_prior_2CXIEG.pt,28,495,495,3,2,0.00476232
maxpool_prior_C1LZQE.pt,224,234,234,2,2,0.00469504
maxpool_prior_FZV0DB.pt,224,1042,1042,2,1,0.00484182
maxpool_prior_FPP3JO.pt,56,831,831,3,2,0.004921900000000001
maxpool_prior_KB821O.pt,14,502,502,2,2,0.004741939999999998
maxpool_prior_1LQYWG.pt,56,94,94,2,2,0.004732059999999999
maxpool_prior_CG5899.pt,14,492,492,2,2,0.00468376
maxpool_prior_KM2904.pt,28,250,250,3,2,0.004807379999999999
maxpool_prior_3XOJ4J.pt,112,69,69,2,2,0.004740060000000001
maxpool_prior_KD1NWD.pt,56,50,50,3,1,0.004724940000000001
maxpool_prior_HMWBOE.pt,112,489,489,2,2,0.004649980000000001
maxpool_prior_10LWXZ.pt,224,54,54,2,2,0.004744480000000001
maxpool_prior_MX8E0L.pt,28,198,198,3,2,0.004738840000000001
maxpool_prior_ODXE8N.pt,28,503,503,3,2,0.004766020000000001
maxpool_prior_72BJ05.pt,14,491,491,3,2,0.00473382
maxpool_prior_BE0LJF.pt,14,1040,1040,3,2,0.00475774
maxpool_prior_NC2RIA.pt,112,1053,1053,3,1,0.0047918
maxpool_prior_JYXKI3.pt,112,53,53,3,2,0.004732699999999999
maxpool_prior_58IYLT.pt,14,250,250,2,2,0.00471698
maxpool_prior_GCRN8I.pt,28,189,189,2,2,0.004761659999999999
maxpool_prior_RS4CT3.pt,56,825,825,3,2,0.004742579999999999
maxpool_prior_PBKCJM.pt,112,53,53,3,2,0.004766380000000001
maxpool_prior_LR8BL8.pt,28,241,241,2,2,0.004730159999999999
maxpool_prior_0YY0D6.pt,56,190,190,2,1,0.004760580000000001
maxpool_prior_5W7Z5Y.pt,56,478,478,3,1,0.00468774
maxpool_prior_QG9XWS.pt,224,1054,1054,2,2,0.004783960000000001
maxpool_prior_255T3S.pt,14,831,831,3,2,0.00471634
maxpool_prior_G55MEO.pt,112,504,504,3,2,0.004740380000000001
maxpool_prior_01NILQ.pt,112,141,141,2,2,0.004639019999999999
maxpool_prior_DFTLTC.pt,224,236,236,3,1,0.004836619999999999
maxpool_prior_SR4XJO.pt,224,66,66,2,2,0.00477168
maxpool_prior_D7TL8G.pt,14,50,50,3,2,0.004697420000000001
maxpool_prior_5X98C8.pt,28,381,381,2,2,0.004785780000000001
maxpool_prior_LERR43.pt,112,69,69,3,2,0.004714780000000002
maxpool_prior_I2HVXZ.pt,56,510,510,2,1,0.00478216
maxpool_prior_YVU5P6.pt,14,45,45,3,2,0.004732719999999999
maxpool_prior_8Q19TX.pt,224,235,235,2,2,0.004709479999999999
maxpool_prior_7HD696.pt,112,831,831,3,2,0.004696960000000001
maxpool_prior_Q4H0AF.pt,28,180,180,2,2,0.004747699999999999
maxpool_prior_76EW7U.pt,112,52,52,2,2,0.004755739999999999
maxpool_prior_65K2WO.pt,112,53,53,3,2,0.004759680000000001
maxpool_prior_XRIAXP.pt,112,510,510,3,2,0.00477602
maxpool_prior_E6N5CO.pt,112,511,511,2,2,0.0047614200000000014
maxpool_prior_1PLMQ0.pt,14,200,200,2,2,0.004747360000000002
maxpool_prior_WAARSA.pt,56,55,55,3,2,0.00471442
maxpool_prior_J5IPJ7.pt,28,473,473,3,2,0.00473026
maxpool_prior_32O1W0.pt,112,35,35,3,2,0.004741260000000001
maxpool_prior_C9OYNL.pt,14,62,62,2,2,0.00484662
maxpool_prior_8MN274.pt,56,180,180,3,2,0.004728520000000001
maxpool_prior_0HAQ4W.pt,112,493,493,3,2,0.00468992
maxpool_prior_XXDX09.pt,112,204,204,2,2,0.004739120000000001
maxpool_prior_A14ZXL.pt,112,235,235,3,2,0.00474776
maxpool_prior_9TOPRD.pt,28,499,499,2,2,0.0046960000000000005
maxpool_prior_9US76A.pt,14,253,253,3,2,0.00488072
maxpool_prior_7BAN9Q.pt,14,1035,1035,3,2,0.004631120000000001
maxpool_prior_RG70S4.pt,28,194,194,3,2,0.0047842
maxpool_prior_Q941VI.pt,14,841,841,2,1,0.004751099999999999
maxpool_prior_HKEUWQ.pt,112,54,54,3,2,0.004759460000000001
maxpool_prior_8HDF05.pt,112,58,58,3,1,0.004709420000000001
maxpool_prior_GYMMF4.pt,28,495,495,3,2,0.004739800000000001
maxpool_prior_4NY7K0.pt,28,503,503,3,2,0.004720819999999999
maxpool_prior_N0KZWO.pt,14,239,239,3,2,0.0047631600000000015
maxpool_prior_UWFSR9.pt,112,238,238,2,2,0.0047528399999999995
maxpool_prior_GZMOH7.pt,14,44,44,3,2,0.004689000000000001
maxpool_prior_Q7W4IU.pt,112,480,480,3,2,0.00467722
maxpool_prior_HAFC5H.pt,112,484,484,2,2,0.004649980000000001
maxpool_prior_DQSLAM.pt,14,55,55,2,2,0.00472482
maxpool_prior_3L43I6.pt,28,497,497,2,2,0.0047517
maxpool_prior_CC1ZRW.pt,14,250,250,3,2,0.004721239999999999
maxpool_prior_MBJE9E.pt,28,827,827,3,2,0.004751079999999998
maxpool_prior_9JAE34.pt,224,66,66,3,2,0.004929940000000001
maxpool_prior_FGPTFY.pt,28,146,146,3,2,0.00476446
maxpool_prior_M3SC2E.pt,112,833,833,2,2,0.004687020000000001
maxpool_prior_JMYIRI.pt,14,134,134,2,2,0.00465254
maxpool_prior_LMU3ZY.pt,112,494,494,3,1,0.00478142
maxpool_prior_NNOOXQ.pt,14,486,486,2,2,0.0047228999999999995
maxpool_prior_FMI70R.pt,112,468,468,3,2,0.0046337
maxpool_prior_9Z8Z8Q.pt,14,134,134,3,2,0.00469612
maxpool_prior_HXGJ3I.pt,56,59,59,3,1,0.004744279999999999
maxpool_prior_G7G4OB.pt,14,190,190,3,2,0.0047186
maxpool_prior_BABX3D.pt,112,843,843,3,2,0.004913300000000001
maxpool_prior_FKZE0F.pt,224,842,842,3,2,0.0047772000000000005
maxpool_prior_TBGQEZ.pt,14,834,834,2,2,0.0047269600000000005
maxpool_prior_XV006P.pt,112,139,139,2,2,0.004641400000000001
maxpool_prior_Z0SBFD.pt,14,132,132,3,2,0.0048940599999999996
maxpool_prior_3R9867.pt,14,187,187,2,2,0.004733539999999999
maxpool_prior_GPYTPQ.pt,56,133,133,3,2,0.004690059999999999
maxpool_prior_W3SIYW.pt,56,57,57,2,2,0.004681860000000001
maxpool_prior_09J1C5.pt,112,74,74,2,1,0.004784840000000002
maxpool_prior_9OEHK2.pt,14,489,489,3,1,0.004787099999999999
maxpool_prior_QS0RUL.pt,14,381,381,3,2,0.004746600000000001
maxpool_prior_YK1MVG.pt,28,58,58,3,2,0.0047021
maxpool_prior_JDCKGK.pt,28,57,57,3,2,0.0047474599999999985
maxpool_prior_6F3ZDO.pt,28,181,181,2,2,0.004819440000000001
maxpool_prior_DCEQUL.pt,112,152,152,2,2,0.004757439999999999
maxpool_prior_Z2H0MW.pt,112,231,231,3,1,0.00474116
maxpool_prior_BL4TV6.pt,56,255,255,3,2,0.00480826
maxpool_prior_34KVMP.pt,28,75,75,2,2,0.0047107600000000005
maxpool_prior_4S2BAP.pt,112,136,136,2,2,0.004651360000000002
maxpool_prior_T8JYEY.pt,14,187,187,3,2,0.004729819999999999
maxpool_prior_QMA4E9.pt,112,242,242,3,2,0.004791919999999999
maxpool_prior_R3Z7I0.pt,112,235,235,2,2,0.004834379999999999
maxpool_prior_5A9Q6D.pt,224,70,70,2,2,0.004738900000000001
maxpool_prior_IC5QQD.pt,28,54,54,3,2,0.004723080000000001
maxpool_prior_2VRMYK.pt,112,127,127,2,2,0.004726060000000001
maxpool_prior_2YKIUL.pt,14,252,252,2,2,0.004721780000000001
maxpool_prior_HT59IK.pt,112,151,151,3,2,0.004732899999999999
maxpool_prior_9A0JYX.pt,112,510,510,2,2,0.00477304
maxpool_prior_GHN7UZ.pt,224,497,497,2,2,0.004773320000000001
maxpool_prior_P5HN3J.pt,112,252,252,3,2,0.0047865799999999995
maxpool_prior_WQQTU0.pt,14,67,67,2,2,0.004741880000000001
maxpool_prior_9847LR.pt,56,135,135,2,2,0.004748900000000001
maxpool_prior_N61FO0.pt,28,70,70,2,2,0.004682139999999999
maxpool_prior_VGFIRD.pt,224,59,59,2,1,0.00482796
maxpool_prior_A6KHKD.pt,112,236,236,3,2,0.004715819999999999
maxpool_prior_UKSTXI.pt,14,493,493,2,2,0.004709640000000001
maxpool_prior_XQDE65.pt,112,140,140,3,2,0.00464858
maxpool_prior_TT18OV.pt,112,75,75,2,2,0.0047113599999999995
maxpool_prior_JS6LTF.pt,112,507,507,2,2,0.004806999999999999
maxpool_prior_OIXNPP.pt,14,230,230,2,2,0.004700600000000001
maxpool_prior_EAAK7F.pt,28,148,148,3,2,0.0047173599999999994
maxpool_prior_EVFBZP.pt,56,240,240,3,2,0.00474242
maxpool_prior_1H9KRD.pt,112,835,835,3,1,0.0046853599999999995
maxpool_prior_SD4M1Y.pt,28,826,826,3,2,0.0046926599999999995
maxpool_prior_NJFIXR.pt,112,497,497,2,2,0.004682220000000001
maxpool_prior_SWZTJU.pt,28,67,67,2,2,0.0047335599999999995
maxpool_prior_H61EGK.pt,112,243,243,2,2,0.0047264
maxpool_prior_BFCFDB.pt,28,235,235,2,2,0.004778019999999999
maxpool_prior_ES66G2.pt,224,57,57,3,1,0.004738439999999999
maxpool_prior_M27ATV.pt,56,239,239,2,2,0.004726839999999999
maxpool_prior_X10OIH.pt,14,254,254,2,2,0.004758139999999999
maxpool_prior_4ZG2A1.pt,28,494,494,3,2,0.004699400000000001
maxpool_prior_0CJ6YB.pt,112,53,53,3,2,0.00474258
maxpool_prior_1PJ37E.pt,14,512,512,3,2,0.00475048
maxpool_prior_BZ4ZSK.pt,28,251,251,3,2,0.004772419999999999
maxpool_prior_9U6AUG.pt,112,53,53,3,2,0.0047440400000000015
maxpool_prior_9RGQD7.pt,14,60,60,3,2,0.0047288
maxpool_prior_3QVCGY.pt,56,67,67,2,2,0.00469982
maxpool_prior_DKOG9Z.pt,56,191,191,3,2,0.004735119999999999
maxpool_prior_20AS75.pt,14,251,251,3,2,0.004698700000000001
maxpool_prior_G3NLYO.pt,112,146,146,2,2,0.00486732
maxpool_prior_173C0Q.pt,14,74,74,2,2,0.004753960000000001
maxpool_prior_N51SDP.pt,112,70,70,2,2,0.00478944
maxpool_prior_ZPBNOF.pt,28,46,46,3,1,0.004767279999999999
maxpool_prior_HFL1PP.pt,28,73,73,2,2,0.0047166000000000005
maxpool_prior_S39XCJ.pt,112,252,252,2,2,0.004824000000000001
maxpool_prior_XF7YKP.pt,56,508,508,3,2,0.00474758
maxpool_prior_K9DOI1.pt,56,128,128,3,2,0.004715199999999999
maxpool_prior_C3B6CA.pt,112,47,47,3,2,0.004816139999999998
maxpool_prior_HO7IKG.pt,28,28,28,3,2,0.00473346
maxpool_prior_K9GW73.pt,14,80,80,2,2,0.0047307799999999995
maxpool_prior_4HOY73.pt,28,57,57,2,2,0.00473746
maxpool_prior_UTDAJB.pt,28,231,231,2,2,0.004808799999999999
maxpool_prior_FC694D.pt,56,831,831,3,2,0.004762639999999999
maxpool_prior_NRLXPA.pt,112,240,240,3,2,0.00472082
maxpool_prior_ICEI77.pt,112,498,498,3,2,0.004679599999999999
maxpool_prior_KY8XF3.pt,112,60,60,2,1,0.004699079999999999
maxpool_prior_1CIEZQ.pt,112,67,67,2,2,0.0047531
maxpool_prior_LHD73H.pt,112,69,69,3,2,0.004725419999999999
maxpool_prior_L4ICEL.pt,56,200,200,3,2,0.004750199999999999
maxpool_prior_IJ2JW0.pt,28,50,50,2,2,0.004712300000000001
maxpool_prior_CGSOM2.pt,28,508,508,2,1,0.004770380000000001
maxpool_prior_VN1LE4.pt,112,143,143,3,2,0.00475614
maxpool_prior_IQHWZ1.pt,14,492,492,3,2,0.00472582
maxpool_prior_CNGCC9.pt,112,56,56,2,2,0.004771279999999999
maxpool_prior_25BHHQ.pt,14,233,233,2,2,0.00472082
maxpool_prior_YM0M07.pt,112,51,51,3,2,0.00472958
maxpool_prior_LLBVPS.pt,14,476,476,3,2,0.004709340000000002
maxpool_prior_SGNCW6.pt,56,509,509,3,1,0.004782360000000002
maxpool_prior_BEW4CJ.pt,56,128,128,3,2,0.0047275400000000006
maxpool_prior_SDVJOZ.pt,14,237,237,2,2,0.00476356
maxpool_prior_2V76SS.pt,224,234,234,2,2,0.00469904
maxpool_prior_AAY9YR.pt,56,520,520,3,2,0.004736520000000001
maxpool_prior_V16TCT.pt,28,499,499,3,2,0.00476302
maxpool_prior_ADNVH9.pt,112,53,53,3,2,0.0047296199999999995
maxpool_prior_IHGMUL.pt,28,59,59,3,2,0.004757139999999999
maxpool_prior_5H8PCA.pt,56,469,469,3,1,0.00491302
maxpool_prior_99L2C6.pt,28,68,68,3,2,0.00472392
maxpool_prior_HDDRXV.pt,224,841,841,3,2,0.004758559999999999
maxpool_prior_D13YHG.pt,224,134,134,3,2,0.00527618
maxpool_prior_AEWXE6.pt,112,360,360,2,1,0.004653219999999999
maxpool_prior_N271RI.pt,28,508,508,2,2,0.00530342
maxpool_prior_HSGVJE.pt,112,367,367,2,2,0.0047811999999999985
maxpool_prior_SBS8Q9.pt,112,507,507,2,2,0.0047613399999999985
maxpool_prior_XNPFAY.pt,14,494,494,3,2,0.00473676
maxpool_prior_JXI1CF.pt,56,838,838,2,2,0.004756800000000001
maxpool_prior_E2FDDU.pt,112,69,69,2,2,0.004863519999999999
maxpool_prior_PP33BY.pt,28,130,130,3,2,0.004729220000000001
maxpool_prior_OYMO96.pt,56,66,66,2,1,0.00477522
maxpool_prior_4P7H4Z.pt,28,73,73,2,2,0.0047218999999999985
maxpool_prior_5SOCVU.pt,14,60,60,2,2,0.004765499999999999
maxpool_prior_PPJE4J.pt,14,489,489,2,2,0.004705600000000001
maxpool_prior_73NGZY.pt,112,41,41,3,2,0.004746799999999999
maxpool_prior_WYCMR2.pt,28,234,234,3,1,0.004781620000000001
maxpool_prior_P1XZTU.pt,14,494,494,3,1,0.00476312
maxpool_prior_3HVTWU.pt,112,506,506,3,2,0.004753160000000001
maxpool_prior_JF8970.pt,112,68,68,3,1,0.005255439999999999
maxpool_prior_76R9MZ.pt,56,240,240,3,1,0.00478168
maxpool_prior_VSL97T.pt,112,63,63,2,2,0.0051966600000000005
maxpool_prior_6SDZE1.pt,14,507,507,2,2,0.004763819999999999
maxpool_prior_UUWLYC.pt,14,44,44,3,2,0.004715500000000002
maxpool_prior_VQENI1.pt,112,83,83,3,2,0.0047419800000000015
maxpool_prior_TYCPV2.pt,112,151,151,2,2,0.00487676
maxpool_prior_F1RQ9V.pt,14,509,509,3,1,0.0047098999999999995
maxpool_prior_I4IANZ.pt,28,90,90,3,2,0.0047426000000000005
maxpool_prior_6U8OZH.pt,112,188,188,3,2,0.00468268
maxpool_prior_WILQDF.pt,112,51,51,3,2,0.0047910800000000005
maxpool_prior_FINX6A.pt,14,26,26,3,2,0.00470362
maxpool_prior_382SWE.pt,28,64,64,3,2,0.004733320000000001
maxpool_prior_BGI365.pt,56,511,511,2,2,0.004716700000000001
maxpool_prior_BDYEAT.pt,14,140,140,3,2,0.00469518
maxpool_prior_766NSX.pt,112,96,96,3,2,0.0047294
maxpool_prior_3FOHXH.pt,14,240,240,2,2,0.004834400000000001
maxpool_prior_JLDS9P.pt,28,495,495,3,2,0.00468862
maxpool_prior_NMI4E8.pt,112,58,58,3,2,0.004735099999999999
maxpool_prior_HXFKK2.pt,14,88,88,2,2,0.004704119999999999
maxpool_prior_5DC5OS.pt,56,1045,1045,2,2,0.004773339999999999
maxpool_prior_1ZS6XY.pt,14,497,497,2,2,0.004706119999999999
maxpool_prior_CX93OF.pt,14,61,61,2,2,0.004745359999999999
maxpool_prior_TJULPO.pt,112,492,492,3,2,0.00476382
maxpool_prior_QOG840.pt,112,96,96,2,2,0.004724120000000001
maxpool_prior_PGFATH.pt,14,54,54,3,2,0.004733999999999999
maxpool_prior_Z2E4NF.pt,224,184,184,2,2,0.00478182
maxpool_prior_OAJU0R.pt,14,50,50,3,1,0.0047445199999999995
maxpool_prior_9DWTJR.pt,28,464,464,2,2,0.004735479999999999
maxpool_prior_L7J5X8.pt,56,512,512,2,1,0.00466696
maxpool_prior_DGKWKF.pt,112,67,67,2,2,0.00476082
maxpool_prior_8A5RM4.pt,28,183,183,2,2,0.004742599999999999
maxpool_prior_1YPVQP.pt,14,149,149,2,2,0.00470448
maxpool_prior_OLG28E.pt,112,69,69,3,2,0.0047058
maxpool_prior_9TDIQU.pt,28,31,31,3,2,0.0047456
maxpool_prior_CMUTFC.pt,28,252,252,3,2,0.00475082
maxpool_prior_IUX5G5.pt,28,823,823,2,2,0.0047119
maxpool_prior_7PO1CA.pt,56,59,59,2,2,0.0047462599999999995
maxpool_prior_WPWOF3.pt,112,34,34,3,2,0.004826040000000001
maxpool_prior_0FPKT8.pt,14,67,67,2,1,0.00475088
maxpool_prior_VUAMXX.pt,224,241,241,3,2,0.0046604
maxpool_prior_EES2O8.pt,14,477,477,3,2,0.004745300000000001
maxpool_prior_KW37D8.pt,224,151,151,3,2,0.00483352
maxpool_prior_VC8KX6.pt,112,42,42,3,2,0.004787060000000002
maxpool_prior_KFEWHL.pt,224,251,251,3,2,0.004859819999999999
maxpool_prior_RCVJ7B.pt,224,836,836,3,2,0.004763120000000001
maxpool_prior_CZFA2H.pt,224,496,496,2,2,0.00473242
maxpool_prior_ZL6GSZ.pt,224,251,251,3,1,0.00478636
maxpool_prior_NQ8N1Q.pt,112,51,51,3,2,0.00469012
maxpool_prior_XINHHJ.pt,56,504,504,3,2,0.004714240000000001
maxpool_prior_ZCDM4Y.pt,28,141,141,3,2,0.004730459999999999
maxpool_prior_JTIWVD.pt,14,34,34,3,2,0.0047516599999999996
maxpool_prior_S13RR6.pt,112,246,246,2,1,0.004772680000000001
maxpool_prior_Z95DJN.pt,112,506,506,2,2,0.0054722400000000015
maxpool_prior_ZYKOGH.pt,14,69,69,3,2,0.0047154000000000015
maxpool_prior_41F283.pt,14,64,64,3,1,0.00474162
maxpool_prior_LU0J8H.pt,14,53,53,3,1,0.00474292
maxpool_prior_HILJBL.pt,28,239,239,3,2,0.00469462
maxpool_prior_06DF61.pt,112,74,74,2,2,0.004712720000000001
maxpool_prior_6ZH4MU.pt,56,62,62,2,2,0.00476538
maxpool_prior_6PPUG2.pt,112,838,838,2,2,0.004820759999999999
maxpool_prior_W0SH7A.pt,28,824,824,2,2,0.004798859999999999
maxpool_prior_GVSHIG.pt,28,374,374,3,2,0.00482084
maxpool_prior_OLDDL5.pt,112,252,252,3,2,0.004776859999999999
maxpool_prior_44R0B2.pt,112,508,508,3,2,0.0047598399999999996
maxpool_prior_ZWD2UT.pt,14,232,232,2,2,0.004744480000000001
maxpool_prior_UYUELB.pt,112,62,62,2,2,0.00475794
maxpool_prior_N1N5PQ.pt,112,249,249,3,2,0.00471608
maxpool_prior_3ASXK3.pt,28,247,247,3,2,0.0047075
maxpool_prior_LP96I7.pt,56,242,242,3,1,0.004671700000000001
maxpool_prior_3S7KZR.pt,224,494,494,3,2,0.004755040000000001
maxpool_prior_53ISY6.pt,14,480,480,2,2,0.00484418
maxpool_prior_44O9LQ.pt,112,96,96,3,2,0.004873540000000001
maxpool_prior_P8U5SE.pt,14,502,502,3,2,0.0047440799999999995
maxpool_prior_BZ2OKJ.pt,56,512,512,3,2,0.004724600000000001
maxpool_prior_5QCDMQ.pt,28,185,185,3,2,0.00469466
maxpool_prior_2YXACI.pt,14,505,505,3,2,0.004641739999999998
maxpool_prior_1ZHHRB.pt,112,56,56,2,2,0.00533212
maxpool_prior_71A6YL.pt,14,151,151,3,1,0.00476112
maxpool_prior_Q4GOPU.pt,14,248,248,3,2,0.00475952
maxpool_prior_CUPB07.pt,56,138,138,3,2,0.00472394
maxpool_prior_S7W942.pt,112,190,190,2,2,0.0046742
maxpool_prior_JRELQM.pt,112,253,253,3,1,0.004739919999999999
maxpool_prior_533YHF.pt,28,253,253,2,2,0.004744440000000001
maxpool_prior_U5YEI6.pt,56,234,234,2,2,0.00473442
maxpool_prior_ZCASZL.pt,112,149,149,2,2,0.004801620000000001
maxpool_prior_FUBRU2.pt,112,833,833,2,2,0.004727160000000001
maxpool_prior_Y7ULDW.pt,224,255,255,3,2,0.00483072
maxpool_prior_9AAB2V.pt,56,497,497,2,2,0.004729219999999999
maxpool_prior_EUHT2Z.pt,28,837,837,3,2,0.00472436
maxpool_prior_DIMZOS.pt,112,488,488,3,2,0.0047257800000000015
maxpool_prior_F3XJFR.pt,28,839,839,3,2,0.004707580000000001
maxpool_prior_085YU8.pt,14,75,75,3,2,0.004876639999999999
maxpool_prior_DRUJ9U.pt,112,87,87,2,2,0.0047478799999999995
maxpool_prior_HUZXN3.pt,28,95,95,2,1,0.004716719999999999
maxpool_prior_2H8ZRI.pt,14,29,29,3,2,0.004765399999999999
maxpool_prior_ROO159.pt,112,509,509,2,2,0.0048784200000000005
maxpool_prior_MK25AZ.pt,14,241,241,3,1,0.0047783
maxpool_prior_FQX3ZB.pt,14,141,141,2,2,0.004773460000000001
maxpool_prior_R8E0NA.pt,112,61,61,2,2,0.004750480000000002
maxpool_prior_C37QCS.pt,28,57,57,3,2,0.004737660000000001
maxpool_prior_9WGQ5Q.pt,112,61,61,2,2,0.004696380000000001
maxpool_prior_J5J14L.pt,28,500,500,3,2,0.00476166
maxpool_prior_ZLYP2J.pt,112,136,136,2,2,0.004811320000000001
maxpool_prior_SANJ7K.pt,112,502,502,2,2,0.00494774
maxpool_prior_KUJH06.pt,28,849,849,3,1,0.0047527199999999985
maxpool_prior_FREN5U.pt,28,363,363,2,2,0.0047157399999999995
maxpool_prior_M4CLLC.pt,14,52,52,3,2,0.004858640000000002
maxpool_prior_DIO2HQ.pt,56,82,82,3,2,0.00472526
maxpool_prior_TWZ4YJ.pt,56,252,252,2,2,0.00513384
maxpool_prior_SHHE1I.pt,112,235,235,3,2,0.005094359999999999
maxpool_prior_AK675R.pt,14,192,192,2,2,0.005111019999999999
maxpool_prior_4M4RFG.pt,112,383,383,2,2,0.005123600000000001
maxpool_prior_P2Y48K.pt,56,477,477,2,2,0.005108700000000002
maxpool_prior_Q0YEAA.pt,56,511,511,3,1,0.0050971800000000015
maxpool_prior_06I4YO.pt,28,192,192,2,2,0.005088020000000001
maxpool_prior_YL3D7D.pt,28,509,509,2,1,0.0051226
maxpool_prior_M4K4AC.pt,14,503,503,3,2,0.005079439999999999
maxpool_prior_VTZ0DO.pt,14,66,66,2,2,0.00511548
maxpool_prior_XWZCKJ.pt,224,501,501,3,2,0.005116360000000001
maxpool_prior_E8UEJS.pt,14,54,54,3,2,0.00509708
maxpool_prior_80JLA2.pt,112,52,52,2,1,0.005119940000000001
maxpool_prior_DCRUIK.pt,14,49,49,2,2,0.00510414
maxpool_prior_55XU03.pt,14,185,185,3,2,0.00510566
maxpool_prior_K6D060.pt,14,844,844,2,2,0.0050960200000000015
maxpool_prior_TGTVEO.pt,224,183,183,3,2,0.0051197199999999995
maxpool_prior_NNWSGJ.pt,112,63,63,2,2,0.00517838
maxpool_prior_YWDNUJ.pt,14,509,509,3,2,0.0051903
maxpool_prior_BSV4U3.pt,14,58,58,3,2,0.00505698
maxpool_prior_5X4NZO.pt,14,497,497,3,1,0.00513318
maxpool_prior_D8HL89.pt,28,62,62,2,2,0.005355720000000001
maxpool_prior_AK6DLA.pt,14,248,248,2,1,0.0050907999999999995
maxpool_prior_HKK5M9.pt,28,840,840,2,1,0.00509458
maxpool_prior_0RZMDS.pt,56,56,56,2,2,0.0051081600000000005
maxpool_prior_ESR25S.pt,14,62,62,3,2,0.005318119999999999
maxpool_prior_B6B6UB.pt,28,501,501,3,2,0.00510738
maxpool_prior_4J95GK.pt,112,137,137,2,1,0.005276740000000001
maxpool_prior_WGP2TJ.pt,112,241,241,3,2,0.005048059999999998
maxpool_prior_GTQ5MB.pt,14,74,74,3,2,0.005103619999999999
maxpool_prior_A9ZEC8.pt,28,58,58,2,2,0.005121799999999998
maxpool_prior_R71DMA.pt,14,518,518,2,2,0.00516804
maxpool_prior_9DPS8C.pt,56,497,497,2,2,0.00508902
maxpool_prior_N69WF3.pt,56,64,64,3,2,0.005076499999999999
maxpool_prior_C6BX1Z.pt,14,239,239,2,2,0.005122040000000001
maxpool_prior_B05UF3.pt,56,508,508,3,2,0.005089740000000001
maxpool_prior_Y59MF7.pt,224,489,489,3,1,0.00567438
maxpool_prior_ZV4R5H.pt,112,72,72,2,2,0.005101399999999999
maxpool_prior_TVAWJE.pt,56,479,479,2,2,0.0051202800000000005
maxpool_prior_ABY32Q.pt,56,245,245,2,1,0.005833280000000003
maxpool_prior_T2F7EG.pt,112,505,505,3,2,0.005271079999999999
maxpool_prior_SNB427.pt,28,234,234,3,2,0.005093799999999998
maxpool_prior_YQFY08.pt,112,185,185,3,1,0.00517444
maxpool_prior_V4MBAH.pt,56,37,37,2,1,0.005085400000000001
maxpool_prior_88LRVU.pt,112,514,514,2,2,0.0051607599999999995
